cod_ibge,uf,ano
3514403,SP,2021
3514403,SP,2022
3514403,SP,2023
3514502,SP,2019
3514502,SP,2020
3514502,SP,2021
3514502,SP,2022
3514502,SP,2023
3514601,SP,2019
3514601,SP,2020
3514601,SP,2021
3514601,SP,2022
3514601,SP,2023
3514700,SP,2019
3514700,SP,2020
3514700,SP,2021
3514700,SP,2022
3514700,SP,2023
3514809,SP,2019
3514809,SP,2020
3514809,SP,2021
3514809,SP,2022
3514809,SP,2023
3514908,SP,2019
3514908,SP,2020
3514908,SP,2021
3514908,SP,2022
3514908,SP,2023
3514924,SP,2019
3514924,SP,2020
3514924,SP,2021
3514924,SP,2022
3514924,SP,2023
3514957,SP,2019
3514957,SP,2020
3514957,SP,2021
3514957,SP,2022
3514957,SP,2023
3515004,SP,2019
3515004,SP,2020
3515004,SP,2021
3515004,SP,2022
3515004,SP,2023
3515103,SP,2019
3515103,SP,2020
3515103,SP,2021
3515103,SP,2022
3515103,SP,2023
3515129,SP,2019
3515129,SP,2020
3515129,SP,2021
3515129,SP,2022
3515129,SP,2023
3515152,SP,2019
3515152,SP,2020
3515152,SP,2021
3515152,SP,2022
3515152,SP,2023
3515186,SP,2019
3515186,SP,2020
3515186,SP,2021
3515186,SP,2022
3515186,SP,2023
3515194,SP,2019
3515194,SP,2020
3515194,SP,2021
3515194,SP,2022
3515194,SP,2023
3515202,SP,2019
3515202,SP,2020
3515202,SP,2021
3515202,SP,2022
3515202,SP,2023
3515301,SP,2019
3515301,SP,2020
3515301,SP,2021
3515301,SP,2022
3515301,SP,2023
3515350,SP,2019
3515350,SP,2020
3515350,SP,2021
3515350,SP,2022
3515350,SP,2023
3515400,SP,2019
3515400,SP,2020
3515400,SP,2021
3515400,SP,2022
3515400,SP,2023
3515509,SP,2019
3515509,SP,2020
3515509,SP,2021
3515509,SP,2022
3515509,SP,2023
3515608,SP,2019
3515608,SP,2020
3515608,SP,2021
3515608,SP,2022
3515608,SP,2023
3515657,SP,2019
3515657,SP,2020
3515657,SP,2021
3515657,SP,2022
3515657,SP,2023
3515707,SP,2019
3515707,SP,2020
3515707,SP,2021
3515707,SP,2022
3515707,SP,2023
3515806,SP,2019
3515806,SP,2020
3515806,SP,2021
3515806,SP,2022
3515806,SP,2023
3515905,SP,2019
3515905,SP,2020
3515905,SP,2021
3515905,SP,2022
3515905,SP,2023
3516002,SP,2019
3516002,SP,2020
3516002,SP,2021
3516002,SP,2022
3516002,SP,2023
3516101,SP,2019
3516101,SP,2020
3516101,SP,2021
3516101,SP,2022
3516101,SP,2023
3516200,SP,2019
3516200,SP,2020
3516200,SP,2021
3516200,SP,2022
3516200,SP,2023
3516309,SP,2019
3516309,SP,2020
3516309,SP,2021
3516309,SP,2022
3516309,SP,2023
3516408,SP,2019
3516408,SP,2020
3516408,SP,2021
3516408,SP,2022
3516408,SP,2023
3516507,SP,2019
3516507,SP,2020
3516507,SP,2021
3516507,SP,2022
3516507,SP,2023
3516606,SP,2019
3516606,SP,2020
3516606,SP,2021
3516606,SP,2022
3516606,SP,2023
3516705,SP,2019
3516705,SP,2020
3516705,SP,2021
3516705,SP,2022
3516705,SP,2023
3516804,SP,2019
3516804,SP,2020
3516804,SP,2021
3516804,SP,2022
3516804,SP,2023
3516853,SP,2019
3516853,SP,2020
3516853,SP,2021
3516853,SP,2022
3516853,SP,2023
3516903,SP,2019
3516903,SP,2020
3516903,SP,2021
3516903,SP,2022
3516903,SP,2023
3517000,SP,2019
3517000,SP,2020
3517000,SP,2021
3517000,SP,2022
3517000,SP,2023
3517109,SP,2019
3517109,SP,2020
3517109,SP,2021
3517109,SP,2022
3517109,SP,2023
3517208,SP,2019
3517208,SP,2020
3517208,SP,2021
3517208,SP,2022
3517208,SP,2023
3517307,SP,2019
3517307,SP,2020
3517307,SP,2021
3517307,SP,2022
3517307,SP,2023
3517406,SP,2019
3517406,SP,2020
3517406,SP,2021
3517406,SP,2022
3517406,SP,2023
3517505,SP,2019
3517505,SP,2020
3517505,SP,2021
3517505,SP,2022
3517505,SP,2023
3517604,SP,2019
3517604,SP,2020
3517604,SP,2021
3517604,SP,2022
3517604,SP,2023
3517703,SP,2019
3517703,SP,2020
3517703,SP,2021
3517703,SP,2022
3517703,SP,2023
3517802,SP,2019
3517802,SP,2020
3517802,SP,2021
3517802,SP,2022
3517802,SP,2023
3517901,SP,2019
3517901,SP,2020
3517901,SP,2021
3517901,SP,2022
3517901,SP,2023
3518008,SP,2019
3518008,SP,2020
3518008,SP,2021
3518008,SP,2022
3518008,SP,2023
3518107,SP,2019
3518107,SP,2020
3518107,SP,2021
3518107,SP,2022
3518107,SP,2023
3518206,SP,2019
3518206,SP,2020
3518206,SP,2021
3518206,SP,2022
3518206,SP,2023
3518305,SP,2019
3518305,SP,2020
3518305,SP,2021
3518305,SP,2022
3518305,SP,2023
3518404,SP,2019
3518404,SP,2020
3518404,SP,2021
3518404,SP,2022
3518404,SP,2023
3518503,SP,2019
3518503,SP,2020
3518503,SP,2021
3518503,SP,2022
3518503,SP,2023
3518602,SP,2019
3518602,SP,2020
3518602,SP,2021
3518602,SP,2022
3518602,SP,2023
3518701,SP,2019
3518701,SP,2020
3518701,SP,2021
3518701,SP,2022
3518701,SP,2023
3518800,SP,2019
3518800,SP,2020
3518800,SP,2021
3518800,SP,2022
3518800,SP,2023
3518859,SP,2019
3518859,SP,2020
3518859,SP,2021
3518859,SP,2022
3518859,SP,2023
3518909,SP,2019
3518909,SP,2020
3518909,SP,2021
3518909,SP,2022
3518909,SP,2023
3519006,SP,2019
3519006,SP,2020
3519006,SP,2021
3519006,SP,2022
3519006,SP,2023
3519055,SP,2019
3519055,SP,2020
3519055,SP,2021
3519055,SP,2022
3519055,SP,2023
3519071,SP,2019
3519071,SP,2020
3519071,SP,2021
3519071,SP,2022
3519071,SP,2023
3519105,SP,2019
3519105,SP,2020
3519105,SP,2021
3519105,SP,2022
3519105,SP,2023
3519204,SP,2019
3519204,SP,2020
3519204,SP,2021
3519204,SP,2022
3519204,SP,2023
3519253,SP,2019
3519253,SP,2020
3519253,SP,2021
3519253,SP,2022
3519253,SP,2023
3519303,SP,2019
3519303,SP,2020
3519303,SP,2021
3519303,SP,2022
3519303,SP,2023
3519402,SP,2019
3519402,SP,2020
3519402,SP,2021
3519402,SP,2022
3519402,SP,2023
3519501,SP,2019
3519501,SP,2020
3519501,SP,2021
3519501,SP,2022
3519501,SP,2023
3519600,SP,2019
3519600,SP,2020
3519600,SP,2021
3519600,SP,2022
3519600,SP,2023
3519709,SP,2019
3519709,SP,2020
3519709,SP,2021
3519709,SP,2022
3519709,SP,2023
3519808,SP,2019
3519808,SP,2020
3519808,SP,2021
3519808,SP,2022
3519808,SP,2023
3519907,SP,2019
3519907,SP,2020
3519907,SP,2021
3519907,SP,2022
3519907,SP,2023
3520004,SP,2019
3520004,SP,2020
3520004,SP,2021
3520004,SP,2022
3520004,SP,2023
3520103,SP,2019
3520103,SP,2020
3520103,SP,2021
3520103,SP,2022
3520103,SP,2023
3520202,SP,2019
3520202,SP,2020
3520202,SP,2021
3520202,SP,2022
3520202,SP,2023
3520301,SP,2019
3520301,SP,2020
3520301,SP,2021
3520301,SP,2022
3520301,SP,2023
3520400,SP,2019
3520400,SP,2020
3520400,SP,2021
3520400,SP,2022
3520400,SP,2023
3520426,SP,2019
3520426,SP,2020
3520426,SP,2021
3520426,SP,2022
3520426,SP,2023
3520442,SP,2019
3520442,SP,2020
3520442,SP,2021
3520442,SP,2022
3520442,SP,2023
3520509,SP,2019
3520509,SP,2020
3520509,SP,2021
3520509,SP,2022
3520509,SP,2023
3520608,SP,2019
3520608,SP,2020
3520608,SP,2021
3520608,SP,2022
3520608,SP,2023
3520707,SP,2019
3520707,SP,2020
3520707,SP,2021
3520707,SP,2022
3520707,SP,2023
3520806,SP,2019
3520806,SP,2020
3520806,SP,2021
3520806,SP,2022
3520806,SP,2023
3520905,SP,2019
3520905,SP,2020
3520905,SP,2021
3520905,SP,2022
3520905,SP,2023
3521002,SP,2019
3521002,SP,2020
3521002,SP,2021
3521002,SP,2022
3521002,SP,2023
3521101,SP,2019
3521101,SP,2020
3521101,SP,2021
3521101,SP,2022
3521101,SP,2023
3521150,SP,2019
3521150,SP,2020
3521150,SP,2021
3521150,SP,2022
3521150,SP,2023
3521200,SP,2019
3521200,SP,2020
3521200,SP,2021
3521200,SP,2022
3521200,SP,2023
3521408,SP,2019
3521408,SP,2020
3521408,SP,2021
3521408,SP,2022
3521408,SP,2023
3521507,SP,2019
3521507,SP,2020
3521507,SP,2021
3521507,SP,2022
3521507,SP,2023
3521606,SP,2019
3521606,SP,2020
3521606,SP,2021
3521606,SP,2022
3521606,SP,2023
3521705,SP,2019
3521705,SP,2020
3521705,SP,2021
3521705,SP,2022
3521705,SP,2023
3521804,SP,2019
3521804,SP,2020
3521804,SP,2021
3521804,SP,2022
3521804,SP,2023
3521903,SP,2019
3521903,SP,2020
3521903,SP,2021
3521903,SP,2022
3521903,SP,2023
3522000,SP,2019
3522000,SP,2020
3522000,SP,2021
3522000,SP,2022
3522000,SP,2023
3522109,SP,2019
3522109,SP,2020
3522109,SP,2021
3522109,SP,2022
3522109,SP,2023
3522158,SP,2019
3522158,SP,2020
3522158,SP,2021
3522158,SP,2022
3522158,SP,2023
3522208,SP,2019
3522208,SP,2020
3522208,SP,2021
3522208,SP,2022
3522208,SP,2023
3522307,SP,2019
3522307,SP,2020
3522307,SP,2021
3522307,SP,2022
3522307,SP,2023
3522406,SP,2019
3522406,SP,2020
3522406,SP,2021
3522406,SP,2022
3522406,SP,2023
3522505,SP,2019
3522505,SP,2020
3522505,SP,2021
3522505,SP,2022
3522505,SP,2023
3522604,SP,2019
3522604,SP,2020
3522604,SP,2021
3522604,SP,2022
3522604,SP,2023
3522653,SP,2019
3522653,SP,2020
3522653,SP,2021
3522653,SP,2022
3522653,SP,2023
3522703,SP,2019
3522703,SP,2020
3522703,SP,2021
3522703,SP,2022
3522703,SP,2023
3522802,SP,2019
3522802,SP,2020
3522802,SP,2021
3522802,SP,2022
3522802,SP,2023
3522901,SP,2019
3522901,SP,2020
3522901,SP,2021
3522901,SP,2022
3522901,SP,2023
3523008,SP,2019
3523008,SP,2020
3523008,SP,2021
3523008,SP,2022
3523008,SP,2023
3523107,SP,2019
3523107,SP,2020
3523107,SP,2021
3523107,SP,2022
3523107,SP,2023
3523206,SP,2019
3523206,SP,2020
3523206,SP,2021
3523206,SP,2022
3523206,SP,2023
3523305,SP,2019
3523305,SP,2020
3523305,SP,2021
3523305,SP,2022
3523305,SP,2023
3523404,SP,2019
3523404,SP,2020
3523404,SP,2021
3523404,SP,2022
3523404,SP,2023
3523503,SP,2019
3523503,SP,2020
3523503,SP,2021
3523503,SP,2022
3523503,SP,2023
3523602,SP,2019
3523602,SP,2020
3523602,SP,2021
3523602,SP,2022
3523602,SP,2023
3523701,SP,2019
3523701,SP,2020
3523701,SP,2021
3523701,SP,2022
3523701,SP,2023
3523800,SP,2019
3523800,SP,2020
3523800,SP,2021
3523800,SP,2022
3523800,SP,2023
3523909,SP,2019
3523909,SP,2020
3523909,SP,2021
3523909,SP,2022
3523909,SP,2023
3524006,SP,2019
3524006,SP,2020
3524006,SP,2021
3524006,SP,2022
3524006,SP,2023
3524105,SP,2019
3524105,SP,2020
3524105,SP,2021
3524105,SP,2022
3524105,SP,2023
3524204,SP,2019
3524204,SP,2020
3524204,SP,2021
3524204,SP,2022
3524204,SP,2023
3524303,SP,2019
3524303,SP,2020
3524303,SP,2021
3524303,SP,2022
3524303,SP,2023
3524402,SP,2019
3524402,SP,2020
3524402,SP,2021
3524402,SP,2022
3524402,SP,2023
3524501,SP,2019
3524501,SP,2020
3524501,SP,2021
3524501,SP,2022
3524501,SP,2023
3524600,SP,2019
3524600,SP,2020
3524600,SP,2021
3524600,SP,2022
3524600,SP,2023
3524709,SP,2019
3524709,SP,2020
3524709,SP,2021
3524709,SP,2022
3524709,SP,2023
3524808,SP,2019
3524808,SP,2020
3524808,SP,2021
3524808,SP,2022
3524808,SP,2023
3524907,SP,2019
3524907,SP,2020
3524907,SP,2021
3524907,SP,2022
3524907,SP,2023
3525003,SP,2019
3525003,SP,2020
3525003,SP,2021
3525003,SP,2022
3525003,SP,2023
3525102,SP,2019
3525102,SP,2020
3525102,SP,2021
3525102,SP,2022
3525102,SP,2023
3525201,SP,2019
3525201,SP,2020
3525201,SP,2021
3525201,SP,2022
3525201,SP,2023
3525300,SP,2019
3525300,SP,2020
3525300,SP,2021
3525300,SP,2022
3525300,SP,2023
3525409,SP,2019
3525409,SP,2020
3525409,SP,2021
3525409,SP,2022
3525409,SP,2023
3525508,SP,2019
3525508,SP,2020
3525508,SP,2021
3525508,SP,2022
3525508,SP,2023
3525607,SP,2019
3525607,SP,2020
3525607,SP,2021
3525607,SP,2022
3525607,SP,2023
3525706,SP,2019
3525706,SP,2020
3525706,SP,2021
3525706,SP,2022
3525706,SP,2023
3525805,SP,2019
3525805,SP,2020
3525805,SP,2021
3525805,SP,2022
3525805,SP,2023
3525854,SP,2019
3525854,SP,2020
3525854,SP,2021
3525854,SP,2022
3525854,SP,2023
3525904,SP,2019
3525904,SP,2020
3525904,SP,2021
3525904,SP,2022
3525904,SP,2023
3526001,SP,2019
3526001,SP,2020
3526001,SP,2021
3526001,SP,2022
3526001,SP,2023
3526100,SP,2019
3526100,SP,2020
3526100,SP,2021
3526100,SP,2022
3526100,SP,2023
3526209,SP,2019
3526209,SP,2020
3526209,SP,2021
3526209,SP,2022
3526209,SP,2023
3526308,SP,2019
3526308,SP,2020
3526308,SP,2021
3526308,SP,2022
3526308,SP,2023
3526407,SP,2019
3526407,SP,2020
3526407,SP,2021
3526407,SP,2022
3526407,SP,2023
3526506,SP,2019
3526506,SP,2020
3526506,SP,2021
3526506,SP,2022
3526506,SP,2023
3526605,SP,2019
3526605,SP,2020
3526605,SP,2021
3526605,SP,2022
3526605,SP,2023
3526704,SP,2019
3526704,SP,2020
3526704,SP,2021
3526704,SP,2022
3526704,SP,2023
3526803,SP,2019
3526803,SP,2020
3526803,SP,2021
3526803,SP,2022
3526803,SP,2023
3526902,SP,2019
3526902,SP,2020
3526902,SP,2021
3526902,SP,2022
3526902,SP,2023
3527009,SP,2019
3527009,SP,2020
3527009,SP,2021
3527009,SP,2022
3527009,SP,2023
3527108,SP,2019
3527108,SP,2020
3527108,SP,2021
3527108,SP,2022
3527108,SP,2023
3527207,SP,2019
3527207,SP,2020
3527207,SP,2021
3527207,SP,2022
3527207,SP,2023
3527256,SP,2019
3527256,SP,2020
3527256,SP,2021
3527256,SP,2022
3527256,SP,2023
3527306,SP,2019
3527306,SP,2020
3527306,SP,2021
3527306,SP,2022
3527306,SP,2023
3527405,SP,2019
3527405,SP,2020
3527405,SP,2021
3527405,SP,2022
3527405,SP,2023
3527504,SP,2019
3527504,SP,2020
3527504,SP,2021
3527504,SP,2022
3527504,SP,2023
3527603,SP,2019
3527603,SP,2020
3527603,SP,2021
3527603,SP,2022
3527603,SP,2023
3527702,SP,2019
3527702,SP,2020
3527702,SP,2021
3527702,SP,2022
3527702,SP,2023
3527801,SP,2019
3527801,SP,2020
3527801,SP,2021
3527801,SP,2022
3527801,SP,2023
3527900,SP,2019
3527900,SP,2020
3527900,SP,2021
3527900,SP,2022
3527900,SP,2023
3528007,SP,2019
3528007,SP,2020
3528007,SP,2021
3528007,SP,2022
3528007,SP,2023
3528106,SP,2019
3528106,SP,2020
3528106,SP,2021
3528106,SP,2022
3528106,SP,2023
3528205,SP,2019
3528205,SP,2020
3528205,SP,2021
3528205,SP,2022
3528205,SP,2023
3528304,SP,2019
3528304,SP,2020
3528304,SP,2021
3528304,SP,2022
3528304,SP,2023
3528403,SP,2019
3528403,SP,2020
3528403,SP,2021
3528403,SP,2022
3528403,SP,2023
3528502,SP,2019
3528502,SP,2020
3528502,SP,2021
3528502,SP,2022
3528502,SP,2023
3528601,SP,2019
3528601,SP,2020
3528601,SP,2021
3528601,SP,2022
3528601,SP,2023
3528700,SP,2019
3528700,SP,2020
3528700,SP,2021
3528700,SP,2022
3528700,SP,2023
3528809,SP,2019
3528809,SP,2020
3528809,SP,2021
3528809,SP,2022
3528809,SP,2023
3528858,SP,2019
3528858,SP,2020
3528858,SP,2021
3528858,SP,2022
3528858,SP,2023
3528908,SP,2019
3528908,SP,2020
3528908,SP,2021
3528908,SP,2022
3528908,SP,2023
3529005,SP,2019
3529005,SP,2020
3529005,SP,2021
3529005,SP,2022
3529005,SP,2023
3529104,SP,2019
3529104,SP,2020
3529104,SP,2021
3529104,SP,2022
3529104,SP,2023
3529203,SP,2019
3529203,SP,2020
3529203,SP,2021
3529203,SP,2022
3529203,SP,2023
3529302,SP,2019
3529302,SP,2020
3529302,SP,2021
3529302,SP,2022
3529302,SP,2023
3529401,SP,2019
3529401,SP,2020
3529401,SP,2021
3529401,SP,2022
3529401,SP,2023
3529500,SP,2019
3529500,SP,2020
3529500,SP,2021
3529500,SP,2022
3529500,SP,2023
3529609,SP,2019
3529609,SP,2020
3529609,SP,2021
3529609,SP,2022
3529609,SP,2023
3529658,SP,2019
3529658,SP,2020
3529658,SP,2021
3529658,SP,2022
3529658,SP,2023
3529708,SP,2019
3529708,SP,2020
3529708,SP,2021
3529708,SP,2022
3529708,SP,2023
3529807,SP,2019
3529807,SP,2020
3529807,SP,2021
3529807,SP,2022
3529807,SP,2023
3529906,SP,2019
3529906,SP,2020
3529906,SP,2021
3529906,SP,2022
3529906,SP,2023
3530003,SP,2019
3530003,SP,2020
3530003,SP,2021
3530003,SP,2022
3530003,SP,2023
3530102,SP,2019
3530102,SP,2020
3530102,SP,2021
3530102,SP,2022
3530102,SP,2023
3530201,SP,2019
3530201,SP,2020
3530201,SP,2021
3530201,SP,2022
3530201,SP,2023
3530300,SP,2019
3530300,SP,2020
3530300,SP,2021
3530300,SP,2022
3530300,SP,2023
3530409,SP,2019
3530409,SP,2020
3530409,SP,2021
3530409,SP,2022
3530409,SP,2023
3530508,SP,2019
3530508,SP,2020
3530508,SP,2021
3530508,SP,2022
3530508,SP,2023
3530607,SP,2019
3530607,SP,2020
3530607,SP,2021
3530607,SP,2022
3530607,SP,2023
3530706,SP,2019
3530706,SP,2020
3530706,SP,2021
3530706,SP,2022
3530706,SP,2023
3530805,SP,2019
3530805,SP,2020
3530805,SP,2021
3530805,SP,2022
3530805,SP,2023
3530904,SP,2019
3530904,SP,2020
3530904,SP,2021
3530904,SP,2022
3530904,SP,2023
3531001,SP,2019
3531001,SP,2020
3531001,SP,2021
3531001,SP,2022
3531001,SP,2023
3531100,SP,2019
3531100,SP,2020
3531100,SP,2021
3531100,SP,2022
3531100,SP,2023
3531209,SP,2019
3531209,SP,2020
3531209,SP,2021
3531209,SP,2022
3531209,SP,2023
3531308,SP,2019
3531308,SP,2020
3531308,SP,2021
3531308,SP,2022
3531308,SP,2023
3531407,SP,2019
3531407,SP,2020
3531407,SP,2021
3531407,SP,2022
3531407,SP,2023
3531506,SP,2019
3531506,SP,2020
3531506,SP,2021
3531506,SP,2022
3531506,SP,2023
3531605,SP,2019
3531605,SP,2020
3531605,SP,2021
3531605,SP,2022
3531605,SP,2023
3531704,SP,2019
3531704,SP,2020
3531704,SP,2021
3531704,SP,2022
3531704,SP,2023
3531803,SP,2019
3531803,SP,2020
3531803,SP,2021
3531803,SP,2022
3531803,SP,2023
3531902,SP,2019
3531902,SP,2020
3531902,SP,2021
3531902,SP,2022
3531902,SP,2023
3532009,SP,2019
3532009,SP,2020
3532009,SP,2021
3532009,SP,2022
3532009,SP,2023
3532058,SP,2019
3532058,SP,2020
3532058,SP,2021
3532058,SP,2022
3532058,SP,2023
3532108,SP,2019
3532108,SP,2020
3532108,SP,2021
3532108,SP,2022
3532108,SP,2023
3532157,SP,2019
3532157,SP,2020
3532157,SP,2021
3532157,SP,2022
3532157,SP,2023
3532207,SP,2019
3532207,SP,2020
3532207,SP,2021
3532207,SP,2022
3532207,SP,2023
3532306,SP,2019
3532306,SP,2020
3532306,SP,2021
3532306,SP,2022
3532306,SP,2023
3532405,SP,2019
3532405,SP,2020
3532405,SP,2021
3532405,SP,2022
3532405,SP,2023
3532504,SP,2019
3532504,SP,2020
3532504,SP,2021
3532504,SP,2022
3532504,SP,2023
3532603,SP,2019
3532603,SP,2020
3532603,SP,2021
3532603,SP,2022
3532603,SP,2023
3532702,SP,2019
3532702,SP,2020
3532702,SP,2021
3532702,SP,2022
3532702,SP,2023
3532801,SP,2019
3532801,SP,2020
3532801,SP,2021
3532801,SP,2022
3532801,SP,2023
3532827,SP,2019
3532827,SP,2020
3532827,SP,2021
3532827,SP,2022
3532827,SP,2023
3532843,SP,2019
3532843,SP,2020
3532843,SP,2021
3532843,SP,2022
3532843,SP,2023
3532868,SP,2019
3532868,SP,2020
3532868,SP,2021
3532868,SP,2022
3532868,SP,2023
3532900,SP,2019
3532900,SP,2020
3532900,SP,2021
3532900,SP,2022
3532900,SP,2023
3533007,SP,2019
3533007,SP,2020
3533007,SP,2021
3533007,SP,2022
3533007,SP,2023
3533106,SP,2019
3533106,SP,2020
3533106,SP,2021
3533106,SP,2022
3533106,SP,2023
3533205,SP,2019
3533205,SP,2020
3533205,SP,2021
3533205,SP,2022
3533205,SP,2023
3533254,SP,2019
3533254,SP,2020
3533254,SP,2021
3533254,SP,2022
3533254,SP,2023
3533304,SP,2019
3533304,SP,2020
3533304,SP,2021
3533304,SP,2022
3533304,SP,2023
3533403,SP,2019
3533403,SP,2020
3533403,SP,2021
3533403,SP,2022
3533403,SP,2023
3533502,SP,2019
3533502,SP,2020
3533502,SP,2021
3533502,SP,2022
3533502,SP,2023
3533601,SP,2019
3533601,SP,2020
3533601,SP,2021
3533601,SP,2022
3533601,SP,2023
3533700,SP,2019
3533700,SP,2020
3533700,SP,2021
3533700,SP,2022
3533700,SP,2023
3533809,SP,2019
3533809,SP,2020
3533809,SP,2021
3533809,SP,2022
3533809,SP,2023
3533908,SP,2019
3533908,SP,2020
3533908,SP,2021
3533908,SP,2022
3533908,SP,2023
3534005,SP,2019
3534005,SP,2020
3534005,SP,2021
3534005,SP,2022
3534005,SP,2023
3534104,SP,2019
3534104,SP,2020
3534104,SP,2021
3534104,SP,2022
3534104,SP,2023
3534203,SP,2019
3534203,SP,2020
3534203,SP,2021
3534203,SP,2022
3534203,SP,2023
3534302,SP,2019
3534302,SP,2020
3534302,SP,2021
3534302,SP,2022
3534302,SP,2023
3534401,SP,2019
3534401,SP,2020
3534401,SP,2021
3534401,SP,2022
3534401,SP,2023
3534500,SP,2019
3534500,SP,2020
3534500,SP,2021
3534500,SP,2022
3534500,SP,2023
3534609,SP,2019
3534609,SP,2020
3534609,SP,2021
3534609,SP,2022
3534609,SP,2023
3534708,SP,2019
3534708,SP,2020
3534708,SP,2021
3534708,SP,2022
3534708,SP,2023
3534757,SP,2019
3534757,SP,2020
3534757,SP,2021
3534757,SP,2022
3534757,SP,2023
3534807,SP,2019
3534807,SP,2020
3534807,SP,2021
3534807,SP,2022
3534807,SP,2023
3534906,SP,2019
3534906,SP,2020
3534906,SP,2021
3534906,SP,2022
3534906,SP,2023
3535002,SP,2019
3535002,SP,2020
3535002,SP,2021
3535002,SP,2022
3535002,SP,2023
3535101,SP,2019
3535101,SP,2020
3535101,SP,2021
3535101,SP,2022
3535101,SP,2023
3535200,SP,2019
3535200,SP,2020
3535200,SP,2021
3535200,SP,2022
3535200,SP,2023
3535309,SP,2019
3535309,SP,2020
3535309,SP,2021
3535309,SP,2022
3535309,SP,2023
3535408,SP,2019
3535408,SP,2020
3535408,SP,2021
3535408,SP,2022
3535408,SP,2023
3535507,SP,2019
3535507,SP,2020
3535507,SP,2021
3535507,SP,2022
3535507,SP,2023
3535606,SP,2019
3535606,SP,2020
3535606,SP,2021
3535606,SP,2022
3535606,SP,2023
3535705,SP,2019
3535705,SP,2020
3535705,SP,2021
3535705,SP,2022
3535705,SP,2023
3535804,SP,2019
3535804,SP,2020
3535804,SP,2021
3535804,SP,2022
3535804,SP,2023
3535903,SP,2019
3535903,SP,2020
3535903,SP,2021
3535903,SP,2022
3535903,SP,2023
3536000,SP,2019
3536000,SP,2020
3536000,SP,2021
3536000,SP,2022
3536000,SP,2023
3536109,SP,2019
3536109,SP,2020
3536109,SP,2021
3536109,SP,2022
3536109,SP,2023
3536208,SP,2019
3536208,SP,2020
3536208,SP,2021
3536208,SP,2022
3536208,SP,2023
3536257,SP,2019
3536257,SP,2020
3536257,SP,2021
3536257,SP,2022
3536257,SP,2023
3536307,SP,2019
3536307,SP,2020
3536307,SP,2021
3536307,SP,2022
3536307,SP,2023
3536406,SP,2019
3536406,SP,2020
3536406,SP,2021
3536406,SP,2022
3536406,SP,2023
3536505,SP,2019
3536505,SP,2020
3536505,SP,2021
3536505,SP,2022
3536505,SP,2023
3536570,SP,2019
3536570,SP,2020
3536570,SP,2021
3536570,SP,2022
3536570,SP,2023
3536604,SP,2019
3536604,SP,2020
3536604,SP,2021
3536604,SP,2022
3536604,SP,2023
3536703,SP,2019
3536703,SP,2020
3536703,SP,2021
3536703,SP,2022
3536703,SP,2023
3536802,SP,2019
3536802,SP,2020
3536802,SP,2021
3536802,SP,2022
3536802,SP,2023
3536901,SP,2019
3536901,SP,2020
3536901,SP,2021
3536901,SP,2022
3536901,SP,2023
3537008,SP,2019
3537008,SP,2020
3537008,SP,2021
3537008,SP,2022
3537008,SP,2023
3537107,SP,2019
3537107,SP,2020
3537107,SP,2021
3537107,SP,2022
3537107,SP,2023
3537156,SP,2019
3537156,SP,2020
3537156,SP,2021
3537156,SP,2022
3537156,SP,2023
3537206,SP,2019
3537206,SP,2020
3537206,SP,2021
